cambioResidencia,viajar,empresa,ciudad,areaName,fechaHoraPublicacion,fechaPublicacion,experienciaAnos,skills,provincia,idiomas,descripcionTitulo,descripcion,tipoTrabajo,tipoContrato,salarioDescripcion,salario,titulo,edadMaxima,edadMinima,educacionMinima,cantidadVacante,modalidadTrabajo,empresaVerificada,anuncioRelevante,aptoDiscapacitado,promedioEmpresa
False,True,GEDATECU SA,Ecuador,Informática / Telecomunicaciones,2024-09-10T04:04:07,,3,,Pichincha,,,Nos encontramos en la búsqueda del siguiente perfil;	 Técnico de fiscalización interna. que acredite  conocimientos en:	-Distintos tipos de Fibra Óptica	-Conocimientos en Normativa de fibra óptica. 	-Conocimiento de manejo de quipos y materiales de fibra óptica (fusionadora. OTDR. power meter. elementos pasivos)	Conocimientos de construcción de redes de fibra óptica	- Resida en el Valle de los Chillos	- Trabajo en CAMPO Y OFICINA	,Tiempo Completo,Otro tipo de contrato,A convenir,0,Técnico de fiscalización interna,,,Universidad,1,Presencial,True,False,False,3.8
False,False,Necorpservint Cia Ltda,Ecuador,Contabilidad / Finanzas,2024-09-10T04:04:07,,2,Microsoft Excel. Microsoft PowerPoint. Microsoft Word. Microsoft Office,Pichincha,Inglés ,Empresa de Outsoursing Contable,BPO ASESORES CONSULTORES CIA LTDA.	Importante empresa de consultoría requiere contratar  una Señorita Asistente Contable y Tributaria para que cumpla más adelante con el cargo  de Supervisora Contable en las empresas que damos nuestros servicios.		FUNCIONES PRINCIPALES	Ingreso facturas compras	Registro de Retenciones. bajo normativa vigente	Registro de cobros. cierre de cajas	Conciliar Tarjetas de crédito de ventas	Conciliar Bancos	Registro de Pagos	Elaborar borradores de Impuestos 103-104-101-102 -ATS- ADI-RDEP	Declaraciones en el Municipio	Registros en el SUT Ministerio de Trabajo	Super de Compañías		IESS	Análisis de cuentas del Balance	Conciliación de módulos 		REQUISITOS	No debe estar trabajando actualmente. el requerimiento es inmediato.	Título en Ing.. o   Lcda.  En Contabilidad y Auditoria Universidades de Quito.	Experiencia como Asistente Contable  mínimo 2 años.	De preferencia experiencia en outsourcing contable (no excluyente).	Conocimiento Avanzado de Excel	Conocimiento de las herramientas del  Office	Conocimiento de  Sistemas Contables Perseo Contifico Latinium  Oddo  y otros	Pro actividad  Enfoque a resultados	Trabajo en equipo	 Predisposición para aprender y trabajar bajo presión.	Disponibilidad inmediata para trabajar en horario completo		BENEFICIOS  EMPLEADO	Remuneración más Beneficios de Ley Competitivo de acuerdo a su nivel	Pasado el periodo de prueba cuenta con seguro privado y uniforme	Oportunidad de Crecimiento profesional y económico		NOTA: APLICAR A LA OFERTA LABORAL SOLO SI CUMPLE CON LOS REQUISITOS CASO CONTRARIO NO		,Tiempo Completo,Contrato por tiempo indefinido,550.00 US$ (Mensual),550,Asistente Contable Mujer CPA Universidad,28,23,Universidad,1,Presencial,False,False,False,
False,False,CATUCUAMBA ANDRANGO MARIA CRISTINA,Ecuador,Mantenimiento y Reparaciones Técnicas,2024-09-10T04:04:11,,3,Aceptación de errores y fracasos. Adaptación al cambio. Autoconfianza,Pichincha,,Alineador mecánico con experiencia,Se requiere personal con buena presencia dispuesto a trabajar. que le guste aprender y mejorar cada día.	Tener conocimientos en el área de suspensión delantera y posterior. conocimientos en  frenos. y mecánica rápida,Tiempo Completo,Contrato por tiempo indefinido,480.00 US$ (Mensual),480,Alineador/a,40,23,Bachillerato / Educación Media,2,Presencial,True,False,False,
False,False,,,Medicina / Salud,2024-09-10T04:04:07,,2,,Pichincha,,Anestesiólogo,Brindar atención especializada de anestesia y analgesia en las etapas preoperatoria. procedimientos de emergencia. terapia del dolor. reanimación cardiorrespiratoria y gasoterapia a pacientes,Por Horas,Otro tipo de contrato,1.498.00 US$ (Mensual),1498,Médico Anestesiólogo,48,39,Postgrado,3,Presencial,False,True,True,
False,False,ROYAL TRAVEL GROUP,Ecuador,CallCenter / Telemercadeo,2024-09-10T04:04:09,,,,Pichincha,,Center,¡Únete a nuestro equipo de telemercadeo!	Empresa líder en el mercado busca personal apasionado y proactivo para unirse a nuestro equipo de telemercadeo.	Responsabilidades:	Realizar llamadas para brindar información a nuestros clientes.	Atender consultas y agendar citas de clientes potenciales.	Cumplir con metas  y objetivos 	Requisitos:	Excelentes habilidades de comunicación y atención al cliente.	Capacidad para trabajar bajo presión	Aptitud y actitud para aprender.	Ofrecemos:	Oportunidad de crecimiento	Capacitación y apoyo constante 	Comisiones y bonificaciones por metas.	Si eres una persona motivada y con ganas de aprender. esta es tu oportunidad de unirte a nuestro equipo de trabajo.		,Medio Tiempo,Contrato por tiempo indefinido,449.00 US$ (Mensual),449,Call,40,18,Educación Básica Secundaria,32,Presencial,False,False,True,
False,True,ADITMAQ SAS,Ecuador,Ventas,2024-09-10T04:04:06,,5,Gestión de ventas. Ventas,Pichincha,,,•Administrar la cartera actual de clientes a su cargo. realizando el seguimiento de los proyectos. para identificar y solventar los requerimientos y necesidades presentes.	•Gestionar la identificación y prospectación de nuevos clientes a fin de desarrollar los negocios para el portafolio de productos de su Unidad de Negocio 	•Realizar cobertura (visitas) de su cartera asignada a fin de hacer seguimiento de los nuevos negocios. descubrir nuevas necesidades de sus clientes. brindar asesoramiento técnico y soporte logístico de los pedidos.	•Presupuestar sus ventas por cliente y por producto (forecast) a fin de asegurar el inventario en bodega y poder responder a las necesidades del cliente. cumpliendo con los objetivos de venta.	•Realizar seguimiento de los pedidos con servicio al cliente (preventa y post venta) para las cuentas estratégicas asignadas a su cartera.		-Nivel de Instrucción Formal: Tercer Nivel (Mandatorio)	-Título Requerido: Alimentos. Agroindustrial. Químico. Bioquímico. Comercial. Biotecnología o afines	-Conocimientos:	Manejo de clientes	Técnicas de negociación y ventas	-Experiencia: Entre 3 y 5 años incluido como Ejecutivo Comercial. de línea o de negocio. Asesor Técnico Comercial o de Cuentas Clave en empresas proveedoras de la industria de alimentos.	,Tiempo Completo,Contrato por tiempo indefinido,1.000.00 US$ (Mensual),1000,Coordinador Técnico Comercial Linea Humana Cárnicos,0,18,Educación Técnico/Profesional,1,Presencial,False,False,False,4.4
False,False,,,Administración / Oficina,2024-09-10T04:04:10,,1,Atención al cliente. Contabilidad. Administración,Pichincha,,Tiempo completo matutino,Importante clínica odontológica requiere una asistente contable/ recepcionista. de genero femenino con experiencia en contabilidad y atención al cliente.	Que tenga muy buena actitud. capacidad receptora. ágil. excelente presencia y desempeño y disponibilidad inmediata.	,Tiempo Completo,Contrato por tiempo indefinido,500.00 US$ (Mensual),500,Asistente Contable/Recepcionista,30,20,Bachillerato / Educación Media,2,Presencial,False,True,True,
False,False,NCH ECUADOR SA,Ecuador,Ingeniería,2024-09-10T04:04:08,,,,Pichincha,,Auto Indispensable,NCH ECUADOR. CHEM-AQUA. es una compañía de NCH CORPORATION. que se encuentra en búsqueda de un o una ingeniero/a que desee unirse al equipo de Chem-Aqua. Si usted es un profesional apasionado en su rama y que disfruta interactuar con clientes y le gusta trabajar en un entorno autónomo. le invitamos a presentar su solicitud. En esta posición. administrará y desarrollará relaciones duraderas con los clientes con un enfoque de impulsar la prestación de servicios. REQUISITOS: Residir al SUR DE LA CIUDAD DE QUITO. Vehículo propio (indispensable) Titulado/a en Ingeniería Química. Ingeniería Ambiental e Ingeniería Industrial. Experiencia en ventas. BENEFICIOS: Ambiente de trabajo flexible e independiente donde planeará su propio horario. Capacitaciones continuas. Crecimiento profesional. Solvencia y estabilidad. Contrato laboral. Interesantes incentivos. RESPONSABILIDADES: Abrir nuevas cuentas para la empresa. Cumplimiento en los objetivos de ventas personales. Cumplir con los objetivos del área. Asistir y dar soporte a los clientes. CONOCIMIENTOS: Gran capacidad de análisis y coordinación de multitareas. Conocimiento en el funcionamiento de calderas. chillers. torres de enfriamiento. plantas de tratamiento de aguas residuales. Word / Excel / PowerPoint.,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Ingeniero/a Quimico. Industrial o Ambiental,,,Universidad,1,Presencial,True,False,False,4.5
False,False,,,Ventas,2024-09-09T17:59:59,,-1,,Pichincha,,,Descripción de la oferta		Somos una empresa líder y especializada en servicios financieros que te da la oportunidad de desarrollarte. Nos encontramos en búsqueda de personal con este tipo de experiencia:		Experiencia en cobranzas telefónicas		Experiencia en ventas telefónicas de tarjetas		Experiencia en ventas telefónicas de seguros		Requisitos:		Conocimiento en: estrategias de cobranzas o ventas. manejo de clientes difíciles. manejo de objeciones. comunicación. plataformas telefónicas		Disponibilidad de horarios		Te ofrecemos: sueldo fijo más comisiones. beneficios de ley. capacitación. crecimiento laboral. tarjeta de comisariato y farmacia. entre otros.		Tipo de contrato	Indefinido con 90 días de prueba		Ciudad	Quito		Tipo de trabajo 	Presencial		Salario	$472 + comisiones		Años de experiencia	Mínimo 1 año		Educación	Mínimo bachiller	,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Ejecutivo call center ventas,,,Bachillerato / Educación Media,10,Presencial,False,True,False,
False,False,VACAS GALARZA GUSTAVO ADOLFO,Ecuador,Contabilidad / Finanzas,2024-09-09T17:01:47,,5,Microsoft Excel. Contabilidad. Gestión del Tiempo. Resolución de problemas. Tecnología. Compras. Administración de archivos. Administración,Pichincha,Español ,para empresa servicios aeroportuarios,REQUISITOS DEL PUESTO	Educación tercer nivel concluido en áreas relacionadas con Contabilidad y Administración. Experiencia mínima de 5 años. Lugar de residencia. sector Aeropuerto de Quito y alrededores. Tiempo Completo.		FUNCIONES	Elaboración de impuestos: control cierres caja. conciliación bancaria. declaraciones IVA. retenciones en la fuente. ATS. anexos tributarios. Impuestos Municipales 1.5 x mil Patente. Facturación electrónica. Elaboración de rol de pagos. décimos y utilidades. Manejo de proveedores e importaciones. análisis cuentas contables y balances. Manejo de plataformas MT. SRI. IESS. SUPER.CIAS.		CONOCIMIENTOS	Contabilidad bajo NIIFs. normativa tributaria vigente. conocimientos de excel intermedio. manejo de software contable. aplicación normativa laboral.		COMPETENCIAS	Trabajo en equipo. comunicación asertiva. organización.,Tiempo Completo,Otro tipo de contrato,600.00 US$ (Mensual),600,Asistente Contable Administrativo,35,28,Universidad,1,Presencial,False,False,False,
True,True,FROSHER CIA. LTDA.,Ecuador,Producción / Operarios / Manufactura,2024-09-09T17:01:47,,,,Pichincha,Inglés ,recién graduado,Requerimos un profesional Químico Farmacéutico. recién graduado. joven con intensiones de hacer carrera en nuestra empresa. que sea proactivo. que maneje varios programas de computación. y un nivel intermedio de ingles. Entre otras funciones será la de la  producción de endulzantes líquidos. cosméticos y otros.,Tiempo Completo,Otro tipo de contrato,A convenir,0,Químico farmacéutico,35,20,Universidad,1,Presencial,False,False,False,
False,False,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,Ecuador,Medicina / Salud,2024-09-09T17:01:47,,-1,,Pichincha,,Auxiliar de enfermería,Se requiere contratar una/un psicólogo clínico. con experiencia en trabajo con población adolescente. joven y familias. Se valora capacidad de trabajo de campo. trabajo en equipo. conocimiento de instrumentos psicosociales. apertura a aprender distintos enfoques psicológicos y sobre todo capacidad de iniciativa.,Medio Tiempo,Contrato de obra o labor,850.00 US$ (Mensual),850,Psicólogo clinico,42,20,Educación Técnico/Profesional,1,Presencial,False,False,True,
False,False,GREENSTATE ADVISORS S.A.S.,Ecuador,Docencia,2024-09-09T17:01:47,,-1,Ingeniería. Docencia,Pichincha,Español ,Nivelación y preuniversitario,Estudiantes de últimos semestres de universidad o recién graduados que tengan afinidad por la docencia para impartir clases de nivelación y preuniversitario.,Por Horas,Otro tipo de contrato,A convenir,0,Docente,0,20,Universidad,2,Presencial,False,False,True,
False,False,TURISM SERVICES CLUB S.A.S.,Ecuador,Hostelería / Turismo,2024-09-09T17:01:48,,-1,,Pichincha,,Call Center,Entre las funciones de un agente de call center se encuentran: atender cada llamada que se reciba de un cliente; recibir capacitación sobre los productos y servicios de la empresa; desarrollar sus habilidades de atención al cliente (como buena comunicación. capacidad de organización. trabajo en equipo y empatía).,Tiempo Completo,Otro tipo de contrato,394.00 US$ (Mensual),394,Oportunidad Laboral,40,18,Bachillerato / Educación Media,20,Presencial,False,False,True,
False,True,MELITONCLOUD COMPUTING CIA LTDA,Ecuador,Administración / Oficina,2024-09-09T17:01:48,,2,CRM. Asesoría comercial. Administración,Pichincha,,Gestión comercial y de proyectos,Responsabilidades:		- Gestión Administrativa: Manejo de agendas. coordinación de reuniones. preparación de informes y documentos. y administración de la correspondencia.	Soporte Comercial: Apoyo en la elaboración de propuestas comerciales. gestión de clientes. seguimiento de ventas y coordinación con el equipo de ventas para garantizar el cumplimiento de objetivos.	- Gestión de Proyectos: Planificación y seguimiento de proyectos. coordinación con los distintos equipos involucrados. y reporte de avances a la dirección.	- Atención al Cliente: Proporcionar un excelente servicio al cliente. resolver consultas y problemas. y asegurar la satisfacción del cliente.		Requisitos:		- Formación Académica: Título en Administración de Empresas. Ingeniería Industrial. o campo relacionado.	- Experiencia: Mínimo 2 años de experiencia en un rol administrativo con responsabilidades comerciales y de gestión de proyectos.	- Habilidades: Excelentes habilidades de comunicación escrita y verbal. dominio de herramientas de oficina y capacidad para manejar múltiples tareas simultáneamente.	- Competencias: Proactividad. habilidades organizativas. capacidad para trabajar en equipo y habilidades para resolver problemas.	- Idioma: Español - Inglés intermedio (Deseable. no descartable)		Ofrecemos:		- Un ambiente de trabajo dinámico y colaborativo.	- Oportunidades de desarrollo profesional,Tiempo Completo,Contrato por tiempo indefinido,A convenir,0,Asistente administración,0,21,Educación Técnico/Profesional,1,Híbrido,False,False,True,
